date,open,high,low,close,volume,SMA30,SMA100,EMA10,EMA20,EMA30,EMA100,MACD,RSI,BBL,BBM,BBU,BBB,BBP,ATR,OBV,STOCH,K,D,J,VWAP,PSAR,ADX,DMIp,DMIm,CCI,WILLR,ROC,MFI,STDDEV,ROLLING_STD,KCLe,KCBe,KCUe,DCL,DCM,DCU,ULCER,HVOL,VAR,signal,confidence,rationale_bullish,rationale_bearish,score,expires,vol_avg20,strong_signal,confirm_count,confirm_ok,pos,returns,trade_cost,strategy_returns,equity_curve
2020-01-17,33.84066772,34.37799835,33.54399872,34.03333282,204436500,28.39613323,21.53116002,33.03902907,30.96764851,29.33817323,23.47773203,2.64854232,72.85130031,24.95019161,30.66406651,36.3779414,37.26756133,0.794832,1.10011204,1347823500.0,77.12332789,77.12332789,83.84016482,63.68965404,33.98510996,31.41510003,55.93297471,45.8876419,16.69013757,89.98714827,-22.12431863,34.70011798,69.43299576,2.93115597,2.93115597,28.35105879,30.96764851,33.58423823,26.43333244,31.46366596,36.49399948,2.60944219,47.46653387,8.59167535,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; D overbought; OBV falling (bearish volume); ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2020-01-18,252453075.0,False,51,True,0,-0.0058228944214729905,0.0,-0.0058228944214729905,115234.4157887937
2020-01-21,35.34999847,36.5719986,35.22733307,36.47999954,267052500,28.87797763,21.75324001,33.66466006,31.49263432,29.79893622,23.73520268,2.76244612,77.04158236,25.16441042,31.14126644,37.11812246,38.38543966,0.94661717,1.16861477,1614876000.0,83.44022522,83.44022522,81.32533755,87.67000057,36.0931104,32.02456797,55.95900128,51.47002908,14.3916508,128.31551614,-0.90740792,39.18352087,70.19258275,3.06606244,3.06606244,28.64168823,31.49263432,34.34358041,26.67933273,31.62566566,36.5719986,2.40723625,50.66892924,9.40073891,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; STOCH overbought; K overbought; D overbought; CCI overbought; WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",1,2020-01-22,259433100.0,True,51,True,0,0.07189030627532889,0.0,0.0,115234.4157887937
2020-01-22,38.12599945,39.6333313,37.2733345,37.97066879,470535000,29.39724433,21.98922003,34.44757074,32.10958998,30.32614477,24.01709309,2.93911991,79.1047632,25.32459165,31.68783321,38.05107478,40.16204907,0.99368199,1.26312533,2085411000.0,86.40899593,86.40899593,82.32418301,94.57862176,38.29244486,32.66120826,56.64980305,58.56552653,12.15287789,159.59390334,-12.83512964,40.96624456,71.99769493,3.26427405,3.26427405,28.92952795,32.10958998,35.28965202,26.80533218,33.21933174,39.6333313,2.27666057,51.22415131,10.65548505,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; STOCH overbought; K overbought; D overbought; Price below VWAP (bearish); CCI overbought; WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",-1,2020-01-23,272369100.0,False,51,True,0,0.04086264442973708,0.0,0.0,115234.4157887937
2020-01-23,37.6166687,38.79999924,37.04000092,38.14666748,294765000,29.91428884,22.22288003,35.12013378,32.68454975,30.83069462,24.29688665,3.05808509,79.33498608,25.48980472,32.19776659,38.90572846,41.6672495,0.94342089,1.286786,2380176000.0,90.15761316,90.15761316,86.66894477,97.13494995,37.99555588,33.77674794,57.08745255,53.55770691,12.24734065,135.7371027,-11.58921049,41.07843193,66.65665772,3.44111183,3.44111183,29.47211299,32.68454975,35.89698651,26.80533218,33.21933174,39.6333313,2.27626994,51.20038544,11.84125064,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; STOCH overbought; K overbought; D overbought; CCI overbought; WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",1,2020-01-24,273527025.0,False,51,True,0,0.00463512220375617,0.0,0.0,115234.4157887937
2020-01-24,38.04199982,38.25733185,36.95066833,37.6546669,215304000,30.39424438,22.44902003,35.58095799,33.15789424,31.2709509,24.56139715,3.07719354,76.84963094,25.79820018,32.66299992,39.52779966,42.03410439,0.86356975,1.28773256,2164872000.0,84.06815801,84.06815801,86.8782557,78.44796262,37.62088903,34.71380128,57.41184008,50.13046651,11.90110503,113.43647588,-15.42457543,34.73116848,62.73570215,3.52156796,3.52156796,30.00251555,33.15789424,36.31327293,26.80533218,33.21933174,39.6333313,2.30222174,51.79240781,12.40144092,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; STOCH overbought; K overbought; D overbought; OBV falling (bearish volume); CCI overbought; WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",-1,2020-01-25,273227700.0,False,51,True,0,-0.012897603185335837,0.0,-0.0,115234.4157887937
2020-01-27,36.13266754,37.6293335,35.95199966,37.20133209,204121500,30.85051104,22.67102669,35.87557146,33.54298356,31.65355614,24.81169289,3.02093335,74.58894151,26.19949056,33.08659983,39.97370909,41.63080704,0.79872709,1.30749139,1960750500.0,80.26382324,80.26382324,84.82986481,71.13174012,36.92755508,35.50092608,56.80951186,45.99972058,15.75347272,87.92827078,-18.95852336,31.22162819,59.56631742,3.53301251,3.53301251,30.36379955,33.54298356,36.72216756,26.80533218,33.21933174,39.6333313,2.39559753,52.58782635,12.48217738,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; STOCH overbought; K overbought; D overbought; OBV falling (bearish volume); WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",0,2020-01-28,273444075.0,False,51,True,0,-0.01203927287961215,0.0,-0.0,115234.4157887937
2020-01-28,37.89933395,38.45399857,37.20533371,37.79333115,176827500,31.31099987,22.90184,36.22425504,33.94777857,32.04967065,25.06875503,2.98965327,75.57417596,26.6734721,33.54166641,40.40986072,40.95320862,0.80951838,1.30488068,2137578000.0,77.69501856,77.69501856,80.6756666,71.73372246,37.81755448,35.95199966,56.4873433,47.21518038,14.7880281,98.13492719,-14.34362548,31.54962558,60.0129261,3.52330934,3.52330934,30.83277085,33.94777857,37.06278628,26.80533218,33.21933174,39.6333313,2.40835418,52.59704598,12.41370871,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; D overbought; Price below VWAP (bearish); WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",2,2020-01-29,276244425.0,False,51,True,0,0.01591338338551407,0.0,0.0,115234.4157887937
2020-01-29,38.3793335,39.31999969,37.82866669,38.73266602,267022500,31.80566648,23.13611333,36.68032976,34.40348213,32.48083164,25.33932753,3.00600865,77.0562502,27.43397022,34.09596634,40.75796246,39.07791354,0.84799628,1.31544202,2404600500.0,80.39598229,80.39598229,79.45160803,82.28473081,38.6271108,35.95199966,56.42172887,47.92314877,13.68710581,108.11274928,-7.02108935,34.99465627,61.235809,3.4175319,3.4175319,31.29434781,34.40348213,37.51261645,26.80533218,33.21933174,39.6333313,2.40835418,52.47005415,11.6795243,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; STOCH overbought; K overbought; CCI overbought; WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",2,2020-01-30,281620125.0,True,51,True,0,0.024854513783710397,0.0,0.0,115234.4157887937
2020-01-30,42.16133118,43.39199829,41.20000076,42.72066879,435085500,32.38191102,23.41168669,37.77857322,35.19559515,33.1414663,25.6835125,3.30269746,81.94096825,27.8123766,34.83756647,41.86275634,40.33111712,1.06105973,1.47467518,2839686000.0,87.11705654,87.11705654,81.73601913,97.87913136,42.43755595,36.54101272,57.1785223,55.68261166,10.99642826,174.92185722,-4.04740468,54.52375524,66.16668816,3.60384636,3.60384636,31.495077,35.19559515,38.8961133,28.11400032,35.7529993,43.39199829,2.33584709,56.51198925,12.9877086,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; D overbought; CCI overbought; WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",0,2020-01-31,295915125.0,False,51,True,0,0.10296225847042773,0.0,0.0,115234.4157887937
2020-01-31,42.66666794,43.53333282,42.16799927,43.37133408,235789500,32.98542213,23.69087336,38.79543883,35.97423695,33.80145777,26.03376639,3.54941331,82.57645021,28.21069165,35.57193317,42.9331747,41.38791944,1.02976124,1.46946843,3075475500.0,93.89993225,93.89993225,87.13765703,107.4244827,43.02422206,37.77419012,57.9037326,53.03468988,10.35409287,167.19402086,-1.05062097,55.51598577,69.05547015,3.77623722,3.77623722,32.36608557,35.97423695,39.58238833,29.12800026,36.33066654,43.53333282,2.20884054,56.38398089,14.25996757,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; D overbought; J overbought; CCI overbought; WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",-1,2020-02-01,298264800.0,False,51,True,0,0.015230690633577071,0.0,0.0,115234.4157887937
2020-02-03,44.91266632,52.40933228,44.90133286,52.0,705975000,33.84508883,24.05384668,41.19626814,37.5005001,34.97555727,26.54794924,4.39058667,88.3062362,26.90617728,36.69523315,46.48428903,53.35328342,1.28172844,1.8298752,3781450500.0,96.90619926,96.90619926,92.64106268,105.43647241,49.77022171,38.92601866,59.49221777,66.31521234,7.3100601,257.31963419,-1.75819957,81.28573408,72.94076972,5.02167971,5.02167971,32.51445871,37.5005001,42.48654148,29.33333206,40.87133217,52.40933228,2.20884054,79.20995969,25.21726707,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; D overbought; J overbought; CCI overbought; WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",-1,2020-02-04,320229675.0,False,51,True,0,0.19894859365137618,0.0,0.0,115234.4157887937
2020-02-04,58.86399841,64.59933472,55.59199905,59.13733292,914082000,34.91846657,24.48048668,44.45827992,39.56115084,36.5343815,27.19328357,5.56895034,90.9041589,24.75171809,38.14696646,51.54221482,70.22969117,1.28350046,2.34270741,4695532500.0,93.07315421,93.07315421,94.62642857,89.96660549,59.77622223,41.62268139,61.48791384,75.63509278,5.07162521,328.2583031,-15.48800938,100.23475357,77.24042709,6.87161742,6.87161742,32.65009726,39.56115084,46.47220442,30.22400093,47.41166783,64.59933472,2.20884054,86.49934616,47.21912601,Hold,0.5,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; D overbought; Price below VWAP (bearish); CCI overbought; WILLR overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",-2,2020-02-05,358334025.0,False,51,True,0,0.13725640230769232,0.0,0.0,115234.4157887937
2020-02-05,54.88399887,56.39866638,46.9406662,48.97999954,726357000,35.64982211,24.80637335,45.28041076,40.45818405,37.3373246,27.62470369,5.61843431,68.24766297,25.23711893,39.03243313,52.82774733,70.68641687,0.8605415,2.81194426,3969175500.0,77.19760755,77.19760755,89.05898701,53.47484865,50.77311071,44.90133286,60.4078187,57.33281921,21.00858693,154.41188233,-45.43762477,62.70983493,68.19860413,7.07684686,7.07684686,31.88215144,40.45818405,49.03421667,31.21533394,47.90733433,64.59933472,5.00201088,115.67913466,50.08176153,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"D overbought; OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; STDDEV high volatility; ROLLING_STD high volatility; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",1,2020-02-06,381240300.0,False,51,True,0,-0.1717583948829865,0.0,-0.0,115234.4157887937
