date,open,high,low,close,volume,SMA30,SMA100,EMA10,EMA20,EMA30,EMA100,MACD,RSI,BBL,BBM,BBU,BBB,BBP,ATR,OBV,STOCH,K,D,J,VWAP,PSAR,ADX,DMIp,DMIm,CCI,WILLR,ROC,MFI,STDDEV,ROLLING_STD,KCLe,KCBe,KCUe,DCL,DCM,DCU,ULCER,HVOL,VAR,signal,confidence,rationale_bullish,rationale_bearish,score,expires,vol_avg20,strong_signal,confirm_count,confirm_ok,pos,returns,trade_cost,strategy_returns,equity_curve
2020-03-09,1.20000005,1.32000005,1.20000005,1.32000005,2300,1.32233335,1.52280002,1.26311195,1.2882339,1.31867381,1.48990367,-0.03939609,47.11896023,1.17623161,1.26950001,1.36276841,14.69372206,0.77072427,0.06830591,8200.0,84.6153858,84.6153858,81.66141797,90.52332146,1.28000005,0.89231365,81.14815049,16.01677789,62.58463341,51.57328325,0.0,-5.7142808,46.88635439,0.04784568,0.04784568,1.13227508,1.2882339,1.44419271,0.75,1.03500002,1.32000005,10.1016519,76.35742122,0.00228921,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); ROC strong down; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; STOCH overbought; K overbought; D overbought; WILLR overbought; Price below Keltner Channel Upper (potential resistance); HVOL too high, avoid trade",7,2020-03-10,870.0,True,41,True,0,0.0999999958333333,0.0,0.0,80000.00333333333
2020-03-10,1.32000005,1.32000005,1.26999998,1.29999995,1600,1.31700001,1.51880002,1.26981886,1.28935447,1.31746904,1.4861432,-0.03384817,45.43312861,1.17827704,1.27200001,1.36572297,14.73631498,0.6493761,0.0674342,6600.0,91.02563531,91.02563531,84.18803327,104.70083938,1.29666666,0.91797483,79.58368058,15.23522451,59.53075877,68.84056862,-3.50878917,3.999996,55.38060371,0.04807887,0.04807887,1.13872506,1.28935447,1.43998389,0.75,1.03500002,1.32000005,8.91936206,65.21581789,0.00231158,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; STOCH overbought; K overbought; D overbought; J overbought; OBV falling (bearish volume); WILLR overbought; SMA30 crossed below EMA30; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",1,2020-03-11,920.0,True,42,True,0,-0.015151590335167109,0.0,-0.0,80000.00333333333
2020-03-11,1.35000002,1.39999998,1.35000002,1.39999998,5400,1.31500001,1.51580002,1.29348816,1.29989214,1.32279362,1.48443739,-0.02113857,54.06189709,1.17115338,1.27950001,1.38784664,16.93577658,1.05608546,0.06898496,12000.0,98.71794241,98.71794241,91.45298784,113.24785155,1.38333333,0.94209635,76.98111284,21.3945737,53.86917406,158.19210195,0.0,11.9999984,64.38841103,0.05558065,0.05558065,1.14456076,1.29989214,1.45522352,0.75,1.07499999,1.39999998,8.04843978,69.83740782,0.00308921,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; D overbought; J overbought; CCI overbought; WILLR overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); HVOL too high, avoid trade",3,2020-03-12,1185.0,True,43,True,0,0.07692310295858107,0.0,0.0,80000.00333333333
2020-03-13,1.39999998,1.39999998,1.25,1.35000002,500,1.30933334,1.50930002,1.31960777,1.31329039,1.32920857,1.48013635,-0.00681361,49.72717118,1.16309844,1.285,1.40690156,18.97300546,0.76660864,0.06971425,11500.0,97.22222431,97.22222431,98.21936971,95.2279335,1.33333333,1.01243035,73.05219554,18.35740858,60.41788765,81.87135288,-8.33332708,2.27272491,70.19809637,0.06253418,0.06253418,1.15756561,1.31329039,1.46901517,0.80000001,1.1,1.39999998,5.3158718,68.87562664,0.00391052,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; STOCH overbought; K overbought; D overbought; OBV falling (bearish volume); WILLR overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2020-03-14,1200.0,True,44,True,0,-0.03571425765306091,0.0,-0.0,80000.00333333333
2020-03-19,1.35000002,1.35000002,1.35000002,1.35000002,100,1.29633334,1.49480002,1.33638049,1.32540103,1.33407683,1.47013067,0.00281467,49.72717118,1.17762204,1.3005,1.42337796,18.89703342,0.70141945,0.05735408,11500.0,80.55556514,80.55556514,86.11111903,69.44445736,1.35000002,1.12234782,68.00894382,18.35740858,60.41788765,76.74421744,-8.33332708,12.49999698,70.69802843,0.06303506,0.06303506,1.22105044,1.32540103,1.42975163,0.80000001,1.1,1.39999998,4.77041774,59.32164322,0.00397342,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),"STOCH overbought; K overbought; D overbought; WILLR overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2020-03-20,1195.0,True,45,True,0,0.0,0.0,0.0,80000.00333333333
2020-04-13,1.17999995,1.95000005,1.17999995,1.95000005,17000,1.31700001,1.43340001,1.36781855,1.33452811,1.33114724,1.42981527,0.0242228,76.83775078,1.01190637,1.32700002,1.64209367,47.4896223,1.48859503,0.09155552,27400.0,60.000008,60.000008,46.66667733,86.66666933,1.69333335,1.10000002,69.17794603,53.79675096,32.89713267,322.56728795,0.0,39.28571985,87.47037788,0.16163963,0.16163963,1.09385474,1.33452811,1.57520147,1.10000002,1.52500004,1.95000005,8.13245381,176.00761708,0.02612737,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); CCI overbought; WILLR overbought; ROC strong up; MFI overbought; HVOL too high, avoid trade",8,2020-04-14,1970.0,True,46,True,0,0.4444444600823043,0.0,0.0,80000.00333333333
2020-04-14,1.78999996,1.78999996,1.54999995,1.74000001,900,1.33166668,1.43380001,1.43548791,1.37314448,1.35752484,1.43595754,0.05313099,64.87816396,0.98349726,1.34650002,1.70950278,53.91797364,1.04200688,0.10624336,26500.0,71.7647086,71.7647086,57.25490953,100.78430674,1.69333331,1.11700002,65.95861942,41.71892793,25.51144971,254.1524236,-24.70588619,28.88888772,85.26820674,0.18621649,0.18621649,1.07920189,1.37314448,1.66708706,1.10000002,1.52500004,1.95000005,8.57378295,180.88749836,0.03467658,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price above upper Bollinger Band (overbought); J overbought; OBV falling (bearish volume); CCI overbought; ROC strong up; MFI overbought; SMA100 crossed below EMA100; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",5,2020-04-15,1965.0,True,47,True,0,-0.1076923254437866,0.0,-0.0,80000.00333333333
2020-04-15,1.75,1.79999995,1.70000005,1.70000005,1900,1.34500002,1.43330001,1.48358102,1.40427358,1.37962001,1.4411861,0.0719835,62.919516,0.96961948,1.36400002,1.75838056,57.82705766,0.92598454,0.10594605,24600.0,81.96078338,81.96078338,71.24183333,103.39868349,1.73333335,1.13366002,63.01754787,39.91097416,24.05731729,224.34617777,-29.41176367,25.92592776,86.5672974,0.20231295,0.20231295,1.11927792,1.40427358,1.68926923,1.10000002,1.52500004,1.95000005,9.18363069,181.26229149,0.04093053,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"STOCH overbought; K overbought; J overbought; OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; MFI overbought; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2020-04-16,2050.0,True,48,True,0,-0.022988482626502882,0.0,-0.0,80000.00333333333
2020-04-16,1.69000006,1.69000006,1.65999997,1.67999995,1000,1.36100002,1.43260001,1.51929355,1.43053323,1.39899936,1.44591509,0.08433821,61.93782303,0.9629129,1.38050002,1.79808714,60.49795187,0.85860772,0.10280576,23600.0,71.37254454,71.37254454,75.03267884,64.05227594,1.67666666,1.14998682,59.95707853,38.95450174,25.87729495,155.72308313,-31.76471653,24.4444389,82.84786885,0.21421767,0.21421767,1.16506096,1.43053323,1.69600551,1.10000002,1.52500004,1.95000005,9.85504962,181.39890475,0.04588921,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); CCI overbought; ROC strong up; MFI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",7,2020-04-17,2095.0,True,49,True,0,-0.011764764359859958,0.0,-0.0,80000.00333333333
2020-04-17,1.71000004,1.76999998,1.64999998,1.64999998,1500,1.37600001,1.43210001,1.54305836,1.45143483,1.41519295,1.44995638,0.09066355,60.45229433,0.96211912,1.39550002,1.82888091,62.11119842,0.79362158,0.10362454,22100.0,67.84313172,67.84313172,73.72548655,56.07842207,1.68999998,1.16598709,57.53571658,40.94594194,24.01770695,130.31394074,-35.29412464,22.22221893,83.89412476,0.22231971,0.22231971,1.18838848,1.45143483,1.71448117,1.10000002,1.52500004,1.95000005,10.63565248,181.63647191,0.04942605,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; MFI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",5,2020-04-18,2135.0,True,50,True,0,-0.017857125531462015,0.0,-0.0,80000.00333333333
2020-04-21,1.75,1.75,1.65999997,1.65999997,1300,1.40233334,1.43250001,1.58022914,1.4884081,1.44515845,1.45799847,0.09737913,60.79782974,0.96750684,1.42600001,1.88449319,64.30479241,0.75518369,0.09875242,23400.0,65.09803182,65.09803182,66.27450276,62.74508994,1.68999998,1.197034,53.70961544,44.78102197,22.45795253,95.40259272,-34.11765527,22.96295892,86.45475331,0.23520204,0.23520204,1.25403229,1.4884081,1.72278391,1.10000002,1.52500004,1.95000005,11.73742872,181.60847695,0.05532,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price below VWAP (bearish); ROC strong up; MFI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",8,2020-04-22,2175.0,True,51,True,0,0.006060600073461764,0.0,0.0,80000.00333333333
2020-04-22,1.66999996,2.0,1.66999996,1.85000002,2200,1.42066668,1.43510001,1.62927839,1.52284542,1.47127726,1.46576088,0.11361437,66.61676059,0.95854088,1.45100001,1.94345914,67.87858349,0.90510977,0.1102404,25600.0,71.30718509,71.30718509,67.42918722,79.06318085,1.83999999,1.21209332,53.22929935,50.30377626,18.14363154,123.97119659,-16.66666481,37.03703649,87.62344584,0.2526262,0.2526262,1.24602921,1.52284542,1.79966164,1.10000002,1.55000001,2.0,11.32779846,184.72158074,0.06382,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"CCI overbought; WILLR overbought; ROC strong up; MFI overbought; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",9,2020-04-23,2275.0,True,52,True,0,0.11445786351429854,0.0,0.0,80000.00333333333
2020-04-23,1.79999995,1.84000003,1.75,1.84000003,400,1.43533335,1.43770001,1.66759142,1.55305062,1.49506583,1.47317156,0.12424182,66.07475496,0.95748554,1.47550001,1.99351449,70.21544826,0.85182416,0.10975276,25200.0,77.14596836,77.14596836,71.18372842,89.07044823,1.81000002,1.24360959,52.78329155,47.41844665,17.10294709,99.99044936,-17.77777484,36.2962965,86.29182352,0.26573582,0.26573582,1.28355024,1.55305062,1.82255101,1.10000002,1.55000001,2.0,11.25489648,184.78658162,0.07061553,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); WILLR overbought; ROC strong up; MFI overbought; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",8,2020-04-24,2190.0,True,53,True,0,-0.005405399941563305,0.0,-0.0,80000.00333333333
