date,open,high,low,close,volume,SMA30,SMA100,EMA10,EMA20,EMA30,EMA100,MACD,RSI,BBL,BBM,BBU,BBB,BBP,ATR,OBV,STOCH,K,D,J,VWAP,PSAR,ADX,DMIp,DMIm,CCI,WILLR,ROC,MFI,STDDEV,ROLLING_STD,KCLe,KCBe,KCUe,DCL,DCM,DCU,ULCER,HVOL,VAR,signal,confidence,rationale_bullish,rationale_bearish,score,expires
2023-12-19 14:30:00,4.9000001,4.92000008,4.8499999,4.8499999,5052,4.81340671,4.81381201,4.82460252,4.82329611,4.83486095,4.89360205,-0.00734866,50.11375775,4.68039267,4.80349002,4.92658736,5.12532953,0.68891505,0.11662241,-296572.0,34.15469995,34.15469995,35.23897393,31.98615199,4.87333329,4.7340552,18.51991907,35.56438486,16.81667125,89.64480125,-58.52647202,1.04166058,77.5922236,0.06314761,0.06314761,4.61232408,4.82329611,5.03426815,4.67999983,4.88494992,5.08990002,2.73335851,24.12291054,0.00398762,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),MACD bearish; Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),7,2023-12-19 15:30:00
2023-12-19 16:30:00,4.9000001,4.94000006,4.9000001,4.94000006,275,4.8185767,4.81642101,4.84558389,4.83441078,4.84164412,4.89452082,0.00257243,53.30443149,4.67302644,4.80699003,4.94095361,5.57369931,0.996441,0.11535325,-296297.0,44.72638896,44.72638896,36.59432258,60.99052173,4.87608657,4.7411721,19.87394837,34.76807199,15.81299064,150.10768235,-36.56986839,2.91666384,73.47979523,0.06872187,0.06872187,4.62638843,4.83441078,5.04243313,4.67999983,4.88494992,5.08990002,2.50200647,24.9037485,0.0047227,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),CCI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),10,2023-12-19 17:30:00
2023-12-19 17:30:00,4.90999985,4.94000006,4.8499999,4.86000013,3734,4.82124337,4.81862102,4.84820503,4.83684786,4.84282838,4.89383724,0.00393428,50.30167785,4.6741133,4.80999002,4.94586675,5.64977166,0.68402749,0.11414465,-300031.0,48.64662756,48.64662756,42.50923883,60.92140503,4.87907294,4.74814665,20.48367719,32.66832463,18.21316989,83.38377053,-56.08679762,-0.20533389,68.88805537,0.06970329,0.06970329,4.63149427,4.83684786,5.04220144,4.67999983,4.88494992,5.08990002,2.06453647,25.14571385,0.00485855,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),7,2023-12-19 18:30:00
2023-12-19 19:30:00,4.96990013,4.96990013,4.87830019,4.94999981,853,4.82157669,4.82171001,4.86671317,4.84762423,4.84974266,4.89494937,0.01213588,53.40238488,4.66751352,4.81649001,4.96546649,6.18610171,0.94809019,0.11394232,-299178.0,56.19510835,56.19510835,49.85604162,68.87324179,4.88368988,4.75498172,21.25817091,32.26647462,16.87312012,127.62711069,-34.13031109,3.12499196,69.54772258,0.07642332,0.07642332,4.6408948,4.84762423,5.05435367,4.67999983,4.88494992,5.08990002,1.919973,25.35079225,0.00584052,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),CCI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),10,2023-12-19 20:30:00
2023-12-19 20:30:00,4.94000006,5.0,4.90500021,5.0,2723,4.82891002,4.82541001,4.89094714,4.86213621,4.85943669,4.89702958,0.02241196,55.03873967,4.65636663,4.82549,4.99461336,7.00958314,1.01592517,0.11303941,-296455.0,60.69933552,60.69933552,55.18035714,71.73729228,4.90192873,4.76168009,22.1848191,32.22914589,15.7915148,145.97861758,-21.93217329,3.73443618,70.34508636,0.08675846,0.08675846,4.6570001,4.86213621,5.06727233,4.67999983,4.88494992,5.08990002,1.67289359,25.51131876,0.00752703,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Price above upper Bollinger Band (overbought); CCI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),9,2023-12-19 21:30:00
2023-12-20 14:30:00,5.09000015,5.09000015,4.96999979,4.99819994,1637,4.83038335,4.82889201,4.91044765,4.87509466,4.86838915,4.89903296,0.03006401,54.96577531,4.65994335,4.83889999,5.01785663,7.39658351,0.94507973,0.11337119,-298092.0,72.50776287,72.50776287,63.13406891,91.25515079,5.01939996,4.76824449,23.60842032,35.65962948,14.52493595,176.55600949,-22.39027765,3.69709053,75.21917152,0.09180282,0.09180282,4.66663811,4.87509466,5.08355121,4.67999983,4.88499999,5.09000015,1.56357694,25.51472841,0.00842776,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),6,2023-12-20 15:30:00
2023-12-20 15:30:00,5.01249981,5.01999998,5.0,5.01999998,2510,4.83676669,4.83369201,4.93036625,4.88889517,4.8781705,4.90142834,0.03745564,55.71236905,4.65548218,4.84989998,5.04431779,8.0173943,0.93745993,0.10900678,-295582.0,78.48519079,78.48519079,70.5640964,94.32737959,5.01572808,4.78111471,24.93032291,35.10871674,14.30053731,143.68741139,-17.07319887,6.13107735,72.51725494,0.09973423,0.09973423,4.69613923,4.88889517,5.0816511,4.67999983,4.88499999,5.09000015,1.29374453,24.39848607,0.00994692,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),CCI overbought; WILLR overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),8,2023-12-20 16:30:00
2023-12-20 16:30:00,5.03999996,5.05000019,5.01000023,5.01499987,2566,4.83960002,4.83890201,4.94575418,4.90090514,4.8869982,4.90367729,0.04242108,55.49081773,4.66177563,4.86314998,5.06452432,8.28164228,0.87703387,0.10571796,-298148.0,77.55019672,77.55019672,76.18105013,80.2884899,5.01927225,4.79347013,26.3409177,36.29044561,13.87690833,136.96114263,-18.29273694,4.47915982,72.28287441,0.10330286,0.10330286,4.71888787,4.90090514,5.08292241,4.67999983,4.88499999,5.09000015,1.29401733,24.04044983,0.01067148,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; WILLR overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),6,2023-12-20 17:30:00
2023-12-20 17:30:00,5.01499987,5.01499987,4.96000004,4.96000004,1528,4.84710002,4.84430201,4.94834434,4.90653323,4.891708,4.90479259,0.04144051,53.05405958,4.69024141,4.87714999,5.06405856,7.66466391,0.72163256,0.10330086,-299676.0,70.45381823,70.45381823,75.49640192,60.36865087,5.01168158,4.80533133,26.88974176,34.76545322,17.11397102,90.70683367,-31.70731916,4.42105347,72.50590001,0.09588208,0.09588208,4.73137478,4.90653323,5.08169167,4.69999981,4.89499998,5.09000015,1.27630208,24.0778082,0.00919337,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),8,2023-12-20 18:30:00
2023-12-20 19:30:00,4.90010023,5.01999998,4.88999987,4.89499998,4142,4.85026668,4.84905201,4.93864537,4.90543482,4.89192038,4.90459867,0.0350148,50.31243282,4.69972743,4.88239999,5.06507255,7.48290035,0.53448792,0.10457323,-303818.0,54.0229178,54.0229178,67.34231092,27.38413155,4.98603228,4.81671808,26.44270263,31.40609461,20.66338141,45.72047711,-50.0,4.59402047,71.41220301,0.09370905,0.09370905,4.7221962,4.90543482,5.08867344,4.69999981,4.89499998,5.09000015,1.43938371,23.93779865,0.00878139,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),OBV falling (bearish volume); Price below VWAP (bearish); Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),8,2023-12-20 20:30:00
2023-12-21 16:30:00,5.04379988,5.09000015,4.96000004,5.09000015,11038,4.86993333,4.87655801,4.96353068,4.92890603,4.91121322,4.9097243,0.03867924,56.26462115,4.74767226,4.921525,5.09537774,7.0649948,0.98453406,0.11693255,-293404.0,56.32182041,56.32182041,44.63596516,79.69353092,5.00344135,4.80000019,22.20063332,24.87730208,17.23428157,136.11051457,0.0,8.06794282,74.79651763,0.08918458,0.08918458,4.69172265,4.92890603,5.16608941,4.80000019,4.94500017,5.09000015,1.5152073,30.75808949,0.00795389,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),CCI overbought; WILLR overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance),9,2023-12-21 17:30:00
2023-12-21 17:30:00,5.07999992,5.11000013,5.0,5.09000015,15006,4.87893333,4.88395802,4.98652513,4.94424833,4.92274786,4.91329412,0.04655886,56.26462115,4.75684103,4.936025,5.11520897,7.2602538,0.9296566,0.11660224,-293404.0,87.50461785,87.50461785,62.88465351,136.74454651,5.03345592,4.80580019,22.08971271,24.42223495,16.06293853,141.16187197,-6.4516077,4.5238968,66.95015688,0.09191944,0.09191944,4.70870144,4.94424833,5.17979522,4.80000019,4.95500016,5.11000013,1.46347185,28.81565942,0.00844918,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),STOCH overbought; K overbought; J overbought; CCI overbought; WILLR overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),5,2023-12-21 18:30:00
2023-12-21 18:30:00,5.11000013,5.19999981,5.11000013,5.19000006,5974,4.89426667,4.89275102,5.02352057,4.96765325,4.93998994,4.91877345,0.06017896,59.13483733,4.73904544,4.94941001,5.15977458,8.50059175,1.07184071,0.11628765,-287430.0,97.01615081,97.01615081,80.28086302,130.48672638,5.05462985,4.81796819,22.71711454,28.33673737,14.96741774,199.65158063,-2.49993987,8.12499697,72.33370749,0.10791475,0.10791475,4.73358708,4.96765325,5.20171943,4.80000019,5.0,5.19999981,1.46347185,28.75729366,0.01164559,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; D overbought; J overbought; CCI overbought; WILLR overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),3,2023-12-21 19:30:00
2023-12-21 19:30:00,5.19000006,5.80000019,5.17999983,5.48999977,47718,4.91726665,4.90355102,5.10833497,5.01740054,4.97547445,4.93008486,0.09409579,66.13547002,4.66282473,4.97790999,5.29299526,12.65933961,1.31262095,0.14028706,-239712.0,86.68280347,86.68280347,90.40119071,79.24602901,5.29817618,4.84089008,25.67259574,48.37366274,10.58529972,348.41348121,-31.000042,11.53322484,84.1211451,0.16163533,0.16163533,4.68753108,5.01740054,5.34727,4.80000019,5.30000019,5.80000019,1.39800722,33.32020061,0.02612598,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; D overbought; CCI overbought; ROC strong up; MFI overbought; Price below Donchian Channel Upper (breakdown),6,2023-12-21 20:30:00
2023-12-21 20:30:00,5.48000002,5.5,5.34060001,5.44999981,21240,4.94059998,4.91452501,5.17045585,5.05860047,5.00608899,4.94038021,0.1164056,64.58646231,4.64368911,5.00990999,5.37613086,14.61985842,1.100853,0.14119768,-260952.0,77.16666004,77.16666004,86.95520477,57.58957058,5.32449618,4.91761889,28.41695935,44.7464208,9.79157353,236.208303,-35.000038,10.77235206,70.46622437,0.18786734,0.18786734,4.72978525,5.05860047,5.3874157,4.80000019,5.30000019,5.80000019,1.41150355,33.5504262,0.03529414,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Price above upper Bollinger Band (overbought); D overbought; OBV falling (bearish volume); CCI overbought; ROC strong up; Price below Donchian Channel Upper (breakdown),7,2023-12-21 21:30:00
2023-12-22 14:30:00,5.55000019,5.73990011,5.42469978,5.44999981,62406,4.96626665,4.92641501,5.22128202,5.0958766,5.03472839,4.95047168,0.13255824,64.58646231,4.6409552,5.04190998,5.44286476,15.90487655,1.00889757,0.14948762,-260952.0,66.333294,66.333294,76.72758584,45.54471032,5.5381999,4.9882094,31.43268966,49.0650215,8.44334063,223.43219392,-35.000038,13.30561077,81.22656831,0.20568546,0.20568546,4.73833895,5.0958766,5.45341425,4.80000019,5.30000019,5.80000019,1.42487205,32.0995723,0.04230651,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low volatility (HVOL < 20),Price above upper Bollinger Band (overbought); Price below VWAP (bearish); CCI overbought; ROC strong up; MFI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown),5,2023-12-22 15:30:00
